ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Safely managed element
ABW,Aruba,total,Sanitation,2015,4.6721,4874.82503,Sewage treated
ALB,Albania,total,Sanitation,2015,3.97005,114755.3626,Faecal sludge treated
AND,Andorra,total,Sanitation,2015,0,0,Faecal sludge treated
ARE,United Arab Emirates,total,Sanitation,2015,1.63592,151533.7677,Faecal sludge treated
ARG,Argentina,total,Sanitation,2015,7.40338,3189035.736,Faecal sludge treated
ARM,Armenia,total,Sanitation,2015,7.3299,214440.5104,Faecal sludge treated
ASM,American Samoa,total,Sanitation,2015,23.80506,13284.65415,Sewage treated
AUS,Australia,total,Sanitation,2015,0,0,Faecal sludge treated
AUT,Austria,total,Sanitation,2015,3.60448,312820.6293,Faecal sludge treated
AZE,Azerbaijan,total,Sanitation,2015,1.03894,99974.0577,Faecal sludge treated
BEL,Belgium,total,Sanitation,2015,3.54034,399631.1089,Faecal sludge treated
BGD,Bangladesh,total,Sanitation,2015,0,0,Faecal sludge treated
BGR,Bulgaria,total,Sanitation,2015,2.70284,194597.1786,Faecal sludge treated
BHR,Bahrain,total,Sanitation,2015,0,0,Faecal sludge treated
BIH,Bosnia and Herzegovina,total,Sanitation,2015,0.53654,18399.78331,Faecal sludge treated
BLR,Belarus,total,Sanitation,2015,3.78264,357059.1392,Faecal sludge treated
BMU,Bermuda,total,Sanitation,2015,1.5,955.425,Sewage treated
BOL,Bolivia (Plurinational State of),total,Sanitation,2015,7.56947,822781.1838,Faecal sludge treated
BRA,Brazil,total,Sanitation,2015,4.17502,8536733.999,Faecal sludge treated
BTN,Bhutan,total,Sanitation,2015,1.64641,11983.9978,Faecal sludge treated
CAF,Central African Republic,total,Sanitation,2015,0,0,Faecal sludge treated
CAN,Canada,total,Sanitation,2015,12.96216,4669835.822,Faecal sludge treated
CHE,Switzerland,total,Sanitation,2015,0.58285,48358.08348,Faecal sludge treated
CHI,Channel Islands,total,Sanitation,2015,0,0,Faecal sludge treated
CHL,Chile,total,Sanitation,2015,2.81243,505374.833,Faecal sludge treated
CHN,China,total,Sanitation,2015,1.5496,22165518.47,Faecal sludge treated
COD,Democratic Republic of the Congo,total,Sanitation,2015,0,0,Faecal sludge treated
COL,Colombia,total,Sanitation,2015,0.84021,399272.9399,Faecal sludge treated
CRI,Costa Rica,total,Sanitation,2015,0,0,Faecal sludge treated
CUB,Cuba,total,Sanitation,2015,1.13983,129083.2745,Faecal sludge treated
CUW,Curaçao,total,Sanitation,2015,2.82928,4522.60404,Sewage treated
CYM,Cayman Islands,total,Sanitation,2015,16.2843,10050.8328,Sewage treated
CYP,Cyprus,total,Sanitation,2015,11.31567,131373.4081,Faecal sludge treated
CZE,Czechia,total,Sanitation,2015,0,0,Faecal sludge treated
DEU,Germany,total,Sanitation,2015,1.14505,936508.9113,Faecal sludge treated
DJI,Djibouti,total,Sanitation,2015,0,0,Faecal sludge treated
DNK,Denmark,total,Sanitation,2015,0,0,Faecal sludge treated
DZA,Algeria,total,Sanitation,2015,0.18462,73344.32669,Faecal sludge treated
ECU,Ecuador,total,Sanitation,2015,0.36503,59178.21458,Faecal sludge treated
EGY,Egypt,total,Sanitation,2015,6.92907,6405407.346,Faecal sludge treated
ESP,Spain,total,Sanitation,2015,1.63582,763467.4125,Faecal sludge treated
EST,Estonia,total,Sanitation,2015,5.851,76959.99541,Faecal sludge treated
ETH,Ethiopia,total,Sanitation,2015,0,0,Faecal sludge treated
FIN,Finland,total,Sanitation,2015,0,0,Faecal sludge treated
FRA,France,total,Sanitation,2015,0,0,Faecal sludge treated
FRO,Faroe Islands,total,Sanitation,2015,0,0,Disposed insitu
GBR,United Kingdom of Great Britain and Northern Ireland,total,Sanitation,2015,0.54826,361085.9295,Faecal sludge treated
GEO,Georgia,total,Sanitation,2015,0.15451,6217.86217,Faecal sludge treated
GHA,Ghana,total,Sanitation,2015,0,0,Faecal sludge treated
GMB,Gambia,total,Sanitation,2015,0,0,Faecal sludge treated
GNB,Guinea-Bissau,total,Sanitation,2015,0,0,Faecal sludge treated
GRC,Greece,total,Sanitation,2015,5.57052,593802.7808,Faecal sludge treated
GRL,Greenland,total,Sanitation,2015,0,0,Faecal sludge treated
HKG,"China, Hong Kong Special Administrative Region",total,Sanitation,2015,1.52344,109473.9699,Faecal sludge treated
HND,Honduras,total,Sanitation,2015,1.89262,172472.2276,Faecal sludge treated
HRV,Croatia,total,Sanitation,2015,10.65901,451182.5832,Faecal sludge treated
HUN,Hungary,total,Sanitation,2015,5.64931,552385.391,Faecal sludge treated
IND,India,total,Sanitation,2015,0,0,Faecal sludge treated
IRL,Ireland,total,Sanitation,2015,1.13608,52855.04593,Faecal sludge treated
IRN,Iran (Islamic Republic of),total,Sanitation,2015,23.7232,18620864.56,Sewage treated
IRQ,Iraq,total,Sanitation,2015,0,0,Faecal sludge treated
ISL,Iceland,total,Sanitation,2015,0,0,Faecal sludge treated
ISR,Israel,total,Sanitation,2015,0.18886,15068.49895,Faecal sludge treated
ITA,Italy,total,Sanitation,2015,0.81687,494845.8375,Faecal sludge treated
JAM,Jamaica,total,Sanitation,2015,7.40109,213967.2303,Sewage treated
JOR,Jordan,total,Sanitation,2015,8.69088,805346.3385,Faecal sludge treated
JPN,Japan,total,Sanitation,2015,5.46408,6993210.601,Faecal sludge treated
KAZ,Kazakhstan,total,Sanitation,2015,36.13481,6349612.409,Sewage treated
KGZ,Kyrgyzstan,total,Sanitation,2015,0,0,Faecal sludge treated
KIR,Kiribati,total,Sanitation,2015,0,0,Faecal sludge treated
KOR,Republic of Korea,total,Sanitation,2015,1.35079,686514.2316,Faecal sludge treated
KWT,Kuwait,total,Sanitation,2015,0,0,Faecal sludge treated
LAO,Lao People's Democratic Republic,total,Sanitation,2015,0,0,Faecal sludge treated
LBN,Lebanon,total,Sanitation,2015,0.54034,35298.96753,Faecal sludge treated
LBY,Libya,total,Sanitation,2015,1.60643,103105.9733,Faecal sludge treated
LIE,Liechtenstein,total,Sanitation,2015,0.025,9.36625,Faecal sludge treated
LSO,Lesotho,total,Sanitation,2015,0,0,Faecal sludge treated
LTU,Lithuania,total,Sanitation,2015,0.728,21344.09114,Faecal sludge treated
LUX,Luxembourg,total,Sanitation,2015,0.45939,2603.5351,Faecal sludge treated
LVA,Latvia,total,Sanitation,2015,0,0,Faecal sludge treated
MAC,"China, Macao Special Administrative Region",total,Sanitation,2015,0,0,Faecal sludge treated
MAR,Morocco,total,Sanitation,2015,4.56574,1582649.23,Faecal sludge treated
MCO,Monaco,total,Sanitation,2015,0,0,Faecal sludge treated
MDA,Republic of Moldova,total,Sanitation,2015,27.02361,1100051.486,Sewage treated
MDG,Madagascar,total,Sanitation,2015,0,0,Faecal sludge treated
MEX,Mexico,total,Sanitation,2015,2.6179,3190124.121,Faecal sludge treated
MKD,North Macedonia,total,Sanitation,2015,0.5559,11559.07591,Faecal sludge treated
MLI,Mali,total,Sanitation,2015,0,0,Faecal sludge treated
MLT,Malta,total,Sanitation,2015,0,0,Faecal sludge treated
MMR,Myanmar,total,Sanitation,2015,0,0,Faecal sludge treated
MNE,Montenegro,total,Sanitation,2015,1.35352,8486.01637,Faecal sludge treated
MNG,Mongolia,total,Sanitation,2015,0,0,Faecal sludge treated
MUS,Mauritius,total,Sanitation,2015,16.4675,207401.1215,Sewage treated
MWI,Malawi,total,Sanitation,2015,0,0,Faecal sludge treated
MYS,Malaysia,total,Sanitation,2015,0.35594,107747.0102,Faecal sludge treated
NER,Niger,total,Sanitation,2015,0,0,Faecal sludge treated
NGA,Nigeria,total,Sanitation,2015,0,0,Faecal sludge treated
NIC,Nicaragua,total,Sanitation,2015,18.72941,1165575.17,Sewage treated
NLD,Netherlands,total,Sanitation,2015,0.11943,20230.21945,Faecal sludge treated
NOR,Norway,total,Sanitation,2015,0.90348,46979.26886,Faecal sludge treated
NPL,Nepal,total,Sanitation,2015,0,0,Faecal sludge treated
NZL,New Zealand,total,Sanitation,2015,1.49671,69066.24617,Faecal sludge treated
OMN,Oman,total,Sanitation,2015,20.18361,861303.3718,Sewage treated
PER,Peru,total,Sanitation,2015,2.93164,893292.8198,Faecal sludge treated
PHL,Philippines,total,Sanitation,2015,0,0,Faecal sludge treated
PNG,Papua New Guinea,total,Sanitation,2015,2.59581,210462.2601,Sewage treated
POL,Poland,total,Sanitation,2015,17.76388,6756329.381,Faecal sludge treated
PRI,Puerto Rico,total,Sanitation,2015,0,0,Faecal sludge treated
PRK,Democratic People's Republic of Korea,total,Sanitation,2015,0.74992,188859.3842,Disposed insitu
PRT,Portugal,total,Sanitation,2015,9.57446,992713.0764,Faecal sludge treated
PRY,Paraguay,total,Sanitation,2015,0,0,Faecal sludge treated
PSE,State of Palestine,total,Sanitation,2015,5.02479,227580.9242,Faecal sludge treated
QAT,Qatar,total,Sanitation,2015,0,0,Faecal sludge treated
ROU,Romania,total,Sanitation,2015,15.20927,3030474.23,Faecal sludge treated
RUS,Russian Federation,total,Sanitation,2015,3.89239,5643389.078,Faecal sludge treated
SAU,Saudi Arabia,total,Sanitation,2015,0.12157,38559.75724,Faecal sludge treated
SEN,Senegal,total,Sanitation,2015,0,0,Faecal sludge treated
SGP,Singapore,total,Sanitation,2015,0,0,Faecal sludge treated
SLE,Sierra Leone,total,Sanitation,2015,0,0,Faecal sludge treated
SLV,El Salvador,total,Sanitation,2015,1.62619,102858.7948,Sewage treated
SMR,San Marino,total,Sanitation,2015,0,0,Faecal sludge treated
SOM,Somalia,total,Sanitation,2015,0,0,Faecal sludge treated
SRB,Serbia,total,Sanitation,2015,0.25946,23031.63616,Faecal sludge treated
STP,Sao Tome and Principe,total,Sanitation,2015,0,0,Faecal sludge treated
SUR,Suriname,total,Sanitation,2015,0,0,Faecal sludge treated
SVK,Slovakia,total,Sanitation,2015,8.1394,442426.2897,Faecal sludge treated
SVN,Slovenia,total,Sanitation,2015,0,0,Faecal sludge treated
SWE,Sweden,total,Sanitation,2015,3.81817,372842.7218,Faecal sludge treated
SWZ,Eswatini,total,Sanitation,2015,3.18836,35200.74001,Sewage treated
TCD,Chad,total,Sanitation,2015,0,0,Faecal sludge treated
TGO,Togo,total,Sanitation,2015,0,0,Faecal sludge treated
THA,Thailand,total,Sanitation,2015,0,0,Faecal sludge treated
TON,Tonga,total,Sanitation,2015,0,0,Faecal sludge treated
TUN,Tunisia,total,Sanitation,2015,0.75816,84761.55673,Faecal sludge treated
TUR,Turkey,total,Sanitation,2015,4.87605,3829136.592,Faecal sludge treated
TUV,Tuvalu,total,Sanitation,2015,0,0,Faecal sludge treated
TZA,United Republic of Tanzania,total,Sanitation,2015,0,0,Faecal sludge treated
UGA,Uganda,total,Sanitation,2015,0.10725,40998.64721,Sewage treated
UKR,Ukraine,total,Sanitation,2015,13.25687,5955204.117,Faecal sludge treated
USA,United States of America,total,Sanitation,2015,8.48146,27215176.78,Faecal sludge treated
VEN,Venezuela (Bolivarian Republic of),total,Sanitation,2015,0.14675,44144.45666,Faecal sludge treated
WSM,Samoa,total,Sanitation,2015,0,0,Faecal sludge treated
YEM,Yemen,total,Sanitation,2015,2.20396,584001.8901,Faecal sludge treated
ZWE,Zimbabwe,total,Sanitation,2015,0.03882,5362.26657,Faecal sludge treated
